filename,method,NL,TRUE_NE,ESTI_NE,FN,FP,RF,factor
3_1-tryfinal_fa1_hh1_TRUE.phy.treefile,iqtree,901,898,898,199,199,0.221604,1
3_1-tryfinal_fa1_hh2_TRUE.phy.treefile,iqtree,901,898,898,242,242,0.269488,1
3_1-tryfinal_fa1_hh3_TRUE.phy.treefile,iqtree,901,898,898,242,242,0.269488,1
3_1-tryfinal_fa1_hh4_TRUE.phy.treefile,iqtree,901,898,898,249,249,0.277283,1
3_1-tryfinal_fa1_ll0_TRUE.phy.treefile,iqtree,889,886,886,243,243,0.274266,1
3_1-tryfinal_fa1_ll1_TRUE.phy.treefile,iqtree,901,898,898,237,237,0.26392,1
3_1-tryfinal_fa1_ll2_TRUE.phy.treefile,iqtree,901,898,898,250,250,0.278396,1
3_1-tryfinal_fa1_ll3_TRUE.phy.treefile,iqtree,889,886,886,250,250,0.282167,1
3_1-tryfinal_fa1_ll4_TRUE.phy.treefile,iqtree,901,898,898,240,240,0.267261,1
3_2-tryfinal_fa1_hh0_TRUE.phy.treefile,iqtree,901,898,898,544,544,0.605791,2
3_2-tryfinal_fa1_hh1_TRUE.phy.treefile,iqtree,901,898,898,572,572,0.636971,2
3_2-tryfinal_fa1_hh2_TRUE.phy.treefile,iqtree,901,898,898,419,419,0.466592,2
3_2-tryfinal_fa1_hh3_TRUE.phy.treefile,iqtree,901,898,898,547,547,0.609131,2
3_2-tryfinal_fa1_hh4_TRUE.phy.treefile,iqtree,901,898,898,544,544,0.605791,2
3_2-tryfinal_fa1_ll0_TRUE.phy.treefile,iqtree,901,898,898,417,417,0.464365,2
3_2-tryfinal_fa1_ll1_TRUE.phy.treefile,iqtree,901,898,898,537,537,0.597996,2
3_2-tryfinal_fa1_ll2_TRUE.phy.treefile,iqtree,901,898,898,505,505,0.562361,2
3_2-tryfinal_fa1_ll3_TRUE.phy.treefile,iqtree,901,898,898,527,527,0.58686,2
3_2-tryfinal_fa1_ll4_TRUE.phy.treefile,iqtree,901,898,898,541,541,0.60245,2
3_3-tryfinal_fa1_hh0_TRUE.phy.treefile,iqtree,901,898,898,762,762,0.848552,3
3_3-tryfinal_fa1_hh1_TRUE.phy.treefile,iqtree,901,898,898,775,775,0.863029,3
3_3-tryfinal_fa1_hh2_TRUE.phy.treefile,iqtree,901,898,898,776,776,0.864143,3
3_3-tryfinal_fa1_hh3_TRUE.phy.treefile,iqtree,901,898,898,776,776,0.864143,3
3_3-tryfinal_fa1_hh4_TRUE.phy.treefile,iqtree,901,898,898,749,749,0.834076,3
3_3-tryfinal_fa1_ll0_TRUE.phy.treefile,iqtree,901,898,898,752,752,0.837416,3
3_3-tryfinal_fa1_ll1_TRUE.phy.treefile,iqtree,901,898,898,759,759,0.845212,3
3_3-tryfinal_fa1_ll2_TRUE.phy.treefile,iqtree,901,898,898,750,750,0.835189,3
3_3-tryfinal_fa1_ll3_TRUE.phy.treefile,iqtree,901,898,898,765,765,0.851893,3
3_3-tryfinal_fa1_ll4_TRUE.phy.treefile,iqtree,901,898,898,791,791,0.880846,3
RAxML_parsimonyTree.3_-1-tryfinal_fa1_hh0_TRUE.phy_raxml,raxml,901,898,898,77,77,0.085746,-1
